Unnamed: 0,propagation_type,max_noise,firstPathAmp1,firstPathAmp2,firstPathAmp3,stdNoise,maxGrowthCIR,rxPreamCount,firstPath,LDE_PPINDX,LDE_PPAMPL,first_path_power,first_ratio,index_diff,skewness
3054,1,770,14820,17141,14170,32,8661,1039,743,745,17140,-85.56389857,-2.012367265,-2,0.5718395730615607
3055,1,619,13082,16879,14977,28,8689,1039,750,752,16878,-85.77498774,-2.237474021,-2,0.002257886829933
3056,1,697,16080,14038,8333,32,7993,1039,750,753,16079,-86.90013283,-3.000019275,-3,-0.506992437
3057,1,703,16818,15684,9319,28,8511,945,747,750,16817,-85.3851087,-2.581377697,-3,-0.645013369
3058,1,670,14323,15716,10314,32,8083,1039,748,750,15715,-86.63192692,-2.780441015,-2,-0.515977712
3059,1,791,14923,16874,13501,32,8482,943,751,753,16873,-84.87360133,-2.073449422,-2,0.1892243696286212
3060,1,700,15214,17202,13751,28,8862,966,746,748,17201,-84.91759515,-2.098469343,-2,0.1837111392711449
3061,1,704,14751,17062,14554,28,8730,943,749,751,17061,-84.68375681,-2.008764655,-2,0.6912665764431123
3062,1,854,14347,17048,14670,36,8833,1039,746,748,17047,-85.5794657,-2.113336317,-2,0.6691535298269676
3063,1,623,12593,16463,15462,28,8167,1039,751,753,16462,-85.85007915,-2.043493017,-2,-0.514750296
3064,1,669,12941,14987,14234,32,7808,1039,746,748,14986,-86.35943084,-2.357617199,-2,-0.309888897
3065,1,790,16895,16721,10732,32,9038,969,750,753,16894,-85.17005378,-2.409400873,-3,-0.705151346
3066,1,670,15561,14661,9970,32,7721,1039,747,750,15560,-86.64773308,-2.597256912,-3,-0.636284096
3067,1,699,14329,16056,13399,32,8084,1039,746,748,16055,-86.02257544,-2.171626802,-2,0.3479345970320364
3068,1,607,12348,17168,15519,24,8665,973,745,747,17167,-85.15603984,-2.176567969,-2,-0.364145867
3069,1,622,16764,15819,10222,28,8554,1039,743,746,16763,-86.06936706,-2.463847829,-3,-0.650712565
3070,1,701,15505,16581,12977,28,8374,958,744,746,16580,-85.04841863,-2.055537277,-2,-0.447710401
3071,1,789,13661,17144,14639,32,8362,962,745,747,17143,-85.01465346,-1.979352916,-2,0.478741283539672
3072,1,701,17205,16365,10164,28,8985,976,743,746,17204,-85.31687768,-2.468161399,-3,-0.669341826
3073,1,791,15298,16957,13370,32,8495,953,744,746,16956,-84.89885828,-2.013733366,-2,-0.091532428
3074,1,620,12642,16903,14687,28,7871,1039,749,751,16902,-85.89872279,-1.931810223,-2,0.0491024151786942
3075,1,706,16317,15037,9887,32,8151,1039,743,746,16316,-86.39299131,-2.577888556,-3,-0.59626914
3076,1,769,13342,17029,15340,32,8704,1039,744,746,17028,-85.63083435,-2.100811486,-2,-0.102204142
3077,1,762,16628,16776,10796,32,9113,971,748,750,16775,-85.22470558,-2.482033947,-2,-0.705609147
3078,1,619,14441,15975,12732,28,7944,1039,743,745,15974,-86.13762969,-2.210810356,-2,-0.065972688
3079,1,780,12793,16018,14865,36,7913,1039,748,750,16017,-86.03233925,-2.088539222,-2,-0.332274206
3080,1,587,12651,15665,14136,28,8004,1039,749,751,15664,-86.28284442,-2.38870353,-2,0.0178771587921579
3081,1,698,16527,16897,12155,28,9008,961,749,751,16896,-84.9339955,-2.230910789,-2,-0.691483584
3082,1,885,15980,17060,12927,36,8794,961,748,750,17059,-84.89045902,-2.082955144,-2,-0.510590715
3083,1,698,12850,16865,15017,32,8584,1039,744,746,16864,-85.80888068,-2.218566078,-2,-0.096934129
3084,1,665,14459,15680,10097,32,8026,1039,748,750,15679,-86.64473771,-2.76251758,-2,-0.57194634
3085,1,616,13944,16399,13211,28,7948,1039,745,747,16398,-86.05483355,-2.13020045,-2,0.556912965316518
3086,1,703,12919,16801,14875,32,8542,1039,746,748,16800,-85.83871316,-2.227097139,-2,-0.009464453
3087,1,620,15313,16786,11824,28,8271,1039,750,752,16785,-85.93284397,-2.181212491,-2,-0.450761654
3088,1,620,16015,14097,8430,28,8067,1039,743,746,16014,-86.89022041,-3.030129288,-3,-0.523666449
3089,1,609,17064,16636,10922,24,9001,978,748,751,17063,-85.205777,-2.347006789,-3,-0.694735081
3090,1,671,14265,15281,13412,32,8146,1039,747,749,15280,-86.2002975,-2.382529872,-2,0.1063181025582084
3091,1,591,14872,15094,9751,28,7888,1039,750,752,15093,-86.74562569,-2.788083025,-2,-0.702818344
3092,1,702,14683,16043,13281,32,8469,1039,743,745,16042,-85.97750044,-2.328610079,-2,-0.018621295
3093,1,700,13907,16325,12392,32,7978,1039,748,750,16324,-86.22436393,-2.316092566,-2,0.2723396633358747
3094,1,667,13472,15506,13388,32,7857,1039,747,749,15505,-86.31234255,-2.337698389,-2,0.7032063945246209
3095,1,759,16805,16745,11158,32,9014,968,749,752,16804,-85.11601834,-2.352785997,-3,-0.706834511
3096,1,792,14091,16976,14390,32,8417,947,750,752,16975,-84.88457552,-2.014248474,-2,0.6789527760839505
3097,1,695,15713,16324,10153,32,8207,1039,750,752,16323,-86.20329889,-2.417931536,-2,-0.681506485
3098,1,892,15129,17240,13832,36,8795,968,751,753,17239,-84.92972111,-2.059671661,-2,0.2825771348028804
3099,1,701,13081,16770,14712,32,8671,1039,750,752,16769,-85.8494236,-2.302903775,-2,0.1406096084764801
3100,1,762,16551,16606,10626,32,8845,968,748,750,16605,-85.27494883,-2.42951932,-2,-0.706903055
3101,1,673,14029,17095,13864,28,8334,1039,745,747,17094,-85.76916699,-2.050490265,-2,0.7005716646395441
3102,1,670,12070,14567,14907,32,7727,1039,744,745,14906,-86.46727453,-2.42017196,-1,-0.668981057
3103,1,698,16589,16338,10975,32,8659,1039,748,751,16588,-85.88995532,-2.337421029,-3,-0.702126721
3104,1,699,12798,16855,14701,32,8185,1039,747,749,16854,-85.88063519,-2.083610343,-2,0.0755960241276852
3105,1,786,12786,16834,15114,36,8440,1039,748,750,16833,-85.80735408,-2.143566856,-2,-0.181442228
3106,1,763,16678,16333,9971,32,8961,970,750,753,16677,-85.41426075,-2.607490098,-3,-0.700474127
3107,1,796,16448,16418,10448,32,8664,958,747,750,16447,-85.27320309,-2.428176611,-3,-0.707046821
3108,1,704,15422,17436,13489,28,8726,969,748,750,17435,-84.90025795,-1.987033755,-2,0.0251276430505958
3109,1,582,14687,17066,14296,24,8905,1039,745,747,17065,-85.58158785,-2.150715398,-2,0.653381683591472
3110,1,796,13939,16566,14798,32,8550,951,748,750,16565,-84.95956401,-2.120714082,-2,0.3943112243028761
3111,1,590,12511,15691,15279,28,8094,1039,745,747,15690,-86.06650781,-2.220928121,-2,-0.662223891
3112,1,888,15272,17077,13885,36,8786,955,747,749,17076,-84.81093365,-2.053877474,-2,0.158714858201083
3113,1,699,12367,16057,15259,32,8049,1039,750,752,16056,-86.01610323,-2.146310819,-2,-0.575105273
3114,1,700,14704,16896,13193,32,8097,1039,744,746,16895,-85.80452958,-1.960559285,-2,0.2206484443246448
3115,1,593,13367,15276,14129,28,8025,1039,745,747,15275,-86.23719945,-2.354438177,-2,0.2409686424503972
3116,1,668,15394,15145,10474,32,7901,1039,749,752,15393,-86.49770208,-2.547311007,-3,-0.700691039
3117,1,791,13696,16731,15090,32,8581,946,746,748,16730,-84.86663216,-2.089287712,-2,0.099272168407069
3118,1,796,15271,16784,13180,32,8334,944,750,752,16783,-84.88965304,-2.003847383,-2,-0.193367879
3119,1,781,12539,16442,15316,36,8248,1039,749,751,16441,-85.89277505,-2.129049886,-2,-0.465513084
3120,1,668,15267,14706,11519,32,7727,1039,751,754,15266,-86.4528193,-2.405716731,-3,-0.646336075
3121,1,795,13396,16817,15290,32,8617,959,744,746,16816,-84.97997772,-2.102265766,-2,-0.130469384
3122,1,749,15024,15062,9801,36,7898,1039,746,748,15061,-86.70940444,-2.75736405,-2,-0.706981378
3123,1,670,14059,15393,13198,32,7816,1039,747,749,15392,-86.2576563,-2.260290114,-2,0.256578059604239
3124,1,701,16169,16863,11518,32,8393,1039,749,751,16862,-85.78705788,-2.099018426,-2,-0.662019485
3125,1,669,14671,15724,12586,32,7960,1039,750,752,15723,-86.17216561,-2.254084596,-2,-0.377354207
3126,1,887,12569,16910,15888,36,8878,964,745,747,16909,-85.02322493,-2.229934924,-2,-0.549242874
3127,1,700,15071,16619,13789,32,8681,1039,749,751,16618,-85.69207975,-2.150565619,-2,0.1144982105785242
3128,1,618,11136,16853,15868,28,8177,1039,746,748,16852,-85.90800664,-2.10673493,-2,-0.625380461
3129,1,587,15258,15439,12137,28,8093,1039,746,748,15438,-86.18908206,-2.342965773,-2,-0.699551752
3130,1,667,12993,15297,14839,32,8055,1039,745,747,15296,-86.15734559,-2.290789345,-2,-0.59660035
3131,1,589,15064,15679,10747,28,8076,1039,747,749,15678,-86.40666837,-2.551419781,-2,-0.665680676
3132,1,588,13215,15217,14893,28,7977,1039,744,746,15216,-86.12275073,-2.213934963,-2,-0.63548008
3133,1,702,15606,17124,13581,28,8922,962,744,746,17123,-84.85281074,-2.099030751,-2,-0.173085898
3134,1,677,12950,17021,15272,28,8749,1039,751,753,17020,-85.70972497,-2.20209745,-2,-0.170315568
3135,1,674,14215,17004,13379,28,8217,1039,745,747,17003,-85.84026748,-2.060188662,-2,0.5559540364441463
3136,1,768,16516,16601,10476,32,8869,969,747,749,16600,-85.31343763,-2.470807902,-2,-0.706640828
3137,1,765,13744,16971,14778,32,8716,1039,750,752,16970,-85.68057828,-2.15653881,-2,0.4070383167027682
3138,1,857,16555,16858,12083,36,8926,977,744,746,16857,-85.09056674,-2.20434355,-2,-0.696903877
3139,1,796,14960,17399,14844,32,9262,970,745,747,17398,-84.77297792,-2.109690266,-2,0.701968206657293
3140,1,701,16469,14601,9010,32,8251,1039,745,748,16468,-86.57723797,-2.81509215,-3,-0.527349088
3141,1,669,15027,15657,12784,32,8118,1039,750,752,15656,-86.07879535,-2.246074136,-2,-0.571185202
3142,1,671,12723,15042,14838,32,7871,1039,747,749,15041,-86.26111325,-2.294200682,-2,-0.687080813
3143,1,797,15379,16629,13231,32,8602,943,743,745,16628,-84.88373946,-2.144599254,-2,-0.310258381
3144,1,888,16176,17078,12647,36,8733,964,749,751,17077,-84.91901529,-2.054208477,-2,-0.590917699
3145,1,592,12604,14980,14404,28,7922,1039,744,746,14979,-86.3883734,-2.449510088,-2,-0.539216455
3146,1,701,13104,16822,14972,32,8700,1039,744,746,16821,-85.78453892,-2.252519761,-2,-0.005929288
3147,1,699,13844,16332,12187,32,7850,1039,748,750,16331,-86.27104276,-2.292527644,-2,0.2396118827566932
3148,1,611,16720,16481,10509,28,8479,1039,744,747,16719,-85.89621917,-2.252453839,-3,-0.703439061
3149,1,697,14446,17021,14814,28,8814,956,751,753,17020,-84.81878478,-2.066456662,-2,0.6519671615771132
3150,1,589,15383,14652,10255,28,7673,1039,749,752,15382,-86.64779336,-2.570233649,-3,-0.652260079
3151,1,798,17158,16188,9757,32,9063,956,749,752,17157,-85.23903146,-2.607692681,-3,-0.661125215
3152,1,794,14906,17071,13717,32,8539,947,746,748,17070,-84.83508894,-2.027258754,-2,0.338605409934507
3153,1,620,16867,15458,9078,28,8714,1039,744,747,16866,-86.27862014,-2.753584006,-3,-0.616536723
3154,1,750,14530,15667,11416,36,7867,1039,743,745,15666,-86.4166636,-2.447543417,-2,-0.500779361
3155,1,621,11578,16677,15815,28,8212,1039,746,748,16676,-85.89185102,-2.10912874,-2,-0.62858661
3156,1,671,14582,15142,13289,32,7886,1039,748,750,15141,-86.18882678,-2.230182819,-2,-0.441097215
3157,1,698,16277,16387,10784,32,8718,1039,746,748,16386,-85.97472005,-2.451677004,-2,-0.706169025
3158,1,592,13466,15538,13434,28,7984,1039,751,753,15537,-86.29744595,-2.392439547,-2,0.7065463924774094
3159,1,670,15704,14520,10368,32,7737,1039,743,746,15703,-86.58227663,-2.540790906,-3,-0.567757909
3160,1,781,16008,13876,8190,36,8110,1039,747,750,16007,-86.97686159,-3.13985844,-3,-0.492246691
3161,1,670,14971,15783,12858,32,8251,1039,746,748,15782,-86.05027961,-2.288133788,-2,-0.484107586
3162,1,782,15220,16281,10910,36,8037,1039,748,750,16280,-86.20828465,-2.332012649,-2,-0.598052534
3163,1,704,12692,16900,15130,32,8678,1039,747,749,16899,-85.80532606,-2.262310834,-2,-0.191460576
3164,1,665,13601,15720,14724,32,8103,1039,747,749,15719,-85.98052132,-2.139768017,-2,-0.073242891
3165,1,616,14294,16817,13091,28,8073,1039,749,751,16816,-85.91672542,-2.059863255,-2,0.4023271590738385
3166,1,694,15148,16822,13387,28,8402,945,743,745,16821,-84.87975128,-2.020041143,-2,-0.031007582
3167,1,537,14985,16585,11605,24,8271,1039,745,747,16584,-86.07944275,-2.327811268,-2,-0.405377686
3168,1,846,16608,16826,11016,36,9020,973,747,749,16825,-85.20530192,-2.400209749,-2,-0.703622643
3169,1,674,16535,16731,10822,28,9097,977,745,747,16730,-85.30423853,-2.500428465,-2,-0.704395064
3170,1,761,15705,16922,12774,32,8826,1039,743,745,16921,-85.67511932,-2.205546867,-2,-0.456919343
3171,1,889,15472,16638,12928,36,8411,943,747,749,16637,-84.9138717,-2.077213438,-2,-0.418719436
3172,1,679,14589,17134,13661,28,8394,1039,747,749,17133,-85.69475427,-2.00723223,-2,0.5012023041771542
3173,1,577,14080,17278,14119,24,8411,1039,749,751,17277,-85.67545833,-1.996722967,-2,0.7067475499478747
3174,1,790,14880,17349,14842,32,9190,974,747,749,17348,-84.83311995,-2.100195191,-2,0.7065502140119592
3175,1,613,13741,16631,14289,28,8607,1039,745,747,16630,-85.84428127,-2.265587613,-2,0.6070761929219016
3176,1,701,14317,17051,14979,28,8876,954,749,751,17050,-84.78713871,-2.083443415,-2,0.539635723759403
3177,1,672,13258,17035,15142,28,8810,1039,747,749,17034,-85.68092626,-2.203473652,-2,0.0029183652622299
3178,1,672,13186,14815,14245,32,7524,1039,749,751,14814,-86.34784606,-2.185122243,-2,-0.348164168
3179,1,620,12659,16110,15271,28,8064,1039,745,747,16109,-85.95327343,-2.091566937,-2,-0.538205029
3180,1,701,16507,14595,8475,32,8383,1039,750,753,16506,-86.64125922,-2.948042193,-3,-0.545526538
3181,1,792,12191,16360,15748,32,8518,936,747,749,16359,-84.9720733,-2.255031942,-2,-0.648770063
3182,1,795,16284,17109,12320,32,8872,976,744,746,17108,-85.04843839,-2.144756633,-2,-0.625403834
3183,1,795,15166,17051,13700,32,8616,956,750,752,17050,-84.87616292,-2.025161241,-2,0.1516854763619349
3184,1,793,14202,17266,14559,32,8757,969,750,752,17265,-84.97304189,-2.075219108,-2,0.6711623702501028
3185,1,666,15468,14262,8556,32,7928,1039,745,748,15467,-86.97691829,-3.041343021,-3,-0.623178978
3186,1,698,14118,16367,13996,32,8474,1039,747,749,16366,-85.88662134,-2.240294253,-2,0.7004698275883354
3187,1,701,15487,17419,13413,28,8785,973,746,748,17418,-84.93980896,-2.020069072,-2,-0.043380006
3188,1,612,13421,17429,15757,24,9164,977,750,752,17428,-84.92173442,-2.149793214,-2,-0.199538551
3189,1,742,15056,14876,12319,36,7946,1039,745,748,15055,-86.32270779,-2.396981706,-3,-0.696125173
3190,1,668,12002,15058,14775,32,8013,1039,745,747,15057,-86.40047975,-2.511219492,-2,-0.684829167
3191,1,667,14443,15489,12927,32,7996,1039,746,748,15488,-86.20920703,-2.310723199,-2,-0.220125392
3192,1,625,16617,15704,10146,28,8467,1039,743,746,16616,-86.13877697,-2.48886088,-3,-0.653432996
3193,1,698,13371,15961,14183,32,7799,1039,747,749,15960,-86.07666257,-2.069840084,-2,0.4201749973837721
3194,1,667,14944,14938,9129,32,7796,1039,748,751,14943,-86.86114533,-2.852651951,-3,-0.707104238
3195,1,744,14072,15594,13171,36,7982,1039,750,752,15593,-86.215896,-2.309801547,-2,0.3016426543249557
3196,1,782,16772,15774,10373,36,8579,1039,749,752,16771,-86.05602291,-2.4631779,-3,-0.640845878
3197,1,748,13497,15803,14438,36,8034,1039,743,745,15802,-86.03807128,-2.16017787,-2,0.2206061332995394
3198,1,703,15807,16168,9914,32,8167,1039,750,752,16167,-86.25219715,-2.445611022,-2,-0.698707017
3199,1,798,15272,17192,14094,32,8843,958,748,750,17191,-84.77934029,-2.023125619,-2,0.2833036268291768
3200,1,700,15038,17592,14677,28,9127,972,748,750,17591,-84.76672794,-2.021782414,-2,0.6662721088626475
3201,1,801,13535,16917,15362,32,8676,955,744,746,16916,-84.8858843,-2.074111562,-2,-0.09811279
3202,1,527,16531,15485,10417,24,8387,1039,749,752,16530,-86.16738901,-2.476243757,-3,-0.626586053
3203,1,749,15006,15600,12514,36,8200,1039,745,747,15599,-86.14253646,-2.353463291,-2,-0.603863046
3204,1,868,15972,13892,8169,40,8030,1039,750,753,15971,-86.98571459,-3.105658358,-3,-0.502232367
3205,1,699,15562,16472,12767,28,8178,932,750,752,16471,-84.85564719,-1.998899268,-2,-0.534540285
3206,1,748,13631,15396,13581,36,7854,1039,748,750,15395,-86.26838871,-2.292085995,-2,0.7052462678053205
3207,1,604,15460,17120,13428,24,8699,954,747,749,17119,-84.83362363,-2.042448707,-2,-0.122641059
3208,1,862,14026,16344,13802,40,8352,1039,745,747,16343,-85.94420845,-2.234901618,-2,0.6870096467555541
3209,1,613,16125,16505,10448,28,8305,1039,748,750,16504,-86.02972592,-2.295910603,-2,-0.697139856
3210,1,670,15021,15676,12877,32,8132,1039,748,750,15675,-86.05965861,-2.234420622,-2,-0.55123652
3211,1,743,12590,15372,14894,36,7902,1039,744,746,15371,-86.20201008,-2.252168644,-2,-0.625854038
3212,1,747,15338,14818,10169,36,7824,1039,749,752,15337,-86.6341331,-2.641209831,-3,-0.680644691
3213,1,591,13863,14827,14016,28,7986,1039,745,747,14826,-86.25991244,-2.355993806,-2,0.6383608786414809
3214,1,701,16655,14785,8824,32,8280,1039,750,753,16654,-86.51434052,-2.767432197,-3,-0.544458555
3215,1,608,15326,17076,13872,24,8853,953,744,746,17075,-84.78512221,-2.079268107,-2,0.1125594826130334
3216,1,617,13589,16241,13561,28,7857,1039,744,746,16240,-86.09286125,-2.118217093,-2,0.7068435704169147
3217,1,889,16996,16159,9583,36,9015,963,749,752,16995,-85.36845292,-2.650683753,-3,-0.673445931
3218,1,712,14467,16868,12708,32,8226,1039,745,747,16867,-85.93779808,-2.162473448,-2,0.1862881347204233
3219,1,668,13463,15201,13958,32,7855,1039,751,753,15200,-86.26936144,-2.293611649,-2,0.4718863853178034
3220,1,615,16696,16100,9974,28,8669,1039,748,751,16695,-86.05786951,-2.51034785,-3,-0.686751291
3221,1,675,14829,17098,14134,28,8747,1039,750,752,17097,-85.57744513,-2.06882471,-2,0.5505793183418295
3222,1,617,12796,16813,14412,28,8084,1039,748,750,16812,-85.94573449,-2.094785846,-2,0.2338441383985637
3223,1,702,12569,16836,15011,32,8118,1039,746,748,16835,-85.8626105,-2.029889286,-2,-0.17485318
3224,1,699,16966,15433,8920,28,8494,954,747,750,16965,-85.53918739,-2.644441727,-3,-0.606060549
3225,1,762,16836,16376,10127,32,8948,978,745,748,16835,-85.41980181,-2.53538373,-3,-0.695141112
3226,1,799,15908,16492,12469,32,8408,951,747,749,16491,-85.00515999,-2.093575948,-2,-0.650125182
3227,1,785,14398,16203,12811,36,7969,1039,745,747,16202,-86.08168325,-2.168509825,-2,0.0785146339588476
3228,1,700,13465,16719,14537,28,8388,940,745,747,16718,-84.95785915,-2.136985559,-2,0.3895017895059597
3229,1,594,12698,14866,14796,28,7851,1039,745,747,14865,-86.31241904,-2.334457121,-2,-0.704539483
3230,1,701,16793,15990,9958,32,8659,1039,748,751,16792,-86.06196184,-2.509427543,-3,-0.670534701
3231,1,702,15419,16494,13344,28,8609,950,744,746,16493,-84.94947198,-2.14962621,-2,-0.365864008
3232,1,700,13989,16852,14355,28,8469,946,744,746,16851,-84.92617691,-2.091774778,-2,0.6634645496774595
3233,1,616,16566,14602,8542,28,8316,1039,745,748,16565,-86.61565201,-2.887585126,-3,-0.535790247
3234,1,781,14394,16425,11637,36,7979,1039,751,753,16424,-86.23204686,-2.324319818,-2,-0.183123365
3235,1,604,13752,14647,14159,32,7938,1039,745,747,14646,-86.29101128,-2.36091054,-2,0.1102899684059985
3236,1,780,16306,16745,11661,36,8500,1039,748,750,16744,-85.76281451,-2.129792082,-2,-0.687837516
3237,1,770,14442,17050,14483,32,8773,1039,744,746,17049,-85.59565778,-2.099927383,-2,0.7065077493136416
3238,1,699,16510,15301,9707,32,8352,1039,743,746,16509,-86.31409703,-2.604790196,-3,-0.619862361
3239,1,703,12007,16799,15083,32,8005,1039,751,753,16798,-85.94738794,-2.053789611,-2,-0.331057791
3240,1,536,14894,16059,13200,24,8326,1039,750,752,16058,-85.94678106,-2.223933433,-2,-0.221942149
3241,1,699,16525,16377,10019,28,8849,958,749,752,16524,-85.3242462,-2.570977229,-3,-0.705843948
3242,1,793,13483,16988,14542,32,8372,950,745,747,16987,-84.98756329,-2.066482648,-2,0.4412297150055513
3243,1,852,14449,17059,13675,36,8283,1039,744,746,17058,-85.7340795,-1.988744423,-2,0.558560811606081
3244,1,699,15096,15962,12937,32,8380,1039,743,745,15961,-85.97290593,-2.27813443,-2,-0.469352766
3245,1,620,16102,16305,11839,28,8547,1039,744,746,16304,-85.87220524,-2.26313059,-2,-0.701955865
3246,1,702,15362,17001,13889,28,8794,955,747,749,17000,-84.80925025,-2.056146696,-2,0.0652167625447151
3247,1,668,15230,17081,13728,28,8886,1039,744,746,17080,-85.57646539,-2.136316788,-2,0.1266385975212675
3248,1,701,15123,16515,13549,28,8509,945,747,749,16514,-84.92156717,-2.116815499,-2,-0.074980274
3249,1,672,14981,15360,12293,32,7937,1039,746,748,15359,-86.23850394,-2.307856051,-2,-0.666457307
3250,1,621,12861,16337,14096,28,8264,1039,745,747,16336,-86.10201663,-2.346708026,-2,0.3369489605722418
3251,1,619,16862,16083,10256,28,8895,1039,749,752,16861,-85.98538505,-2.549632881,-3,-0.670248113
3252,1,699,15327,15987,12714,32,8357,1039,744,746,15986,-85.95885665,-2.252148983,-2,-0.593212857
3253,1,795,13972,16725,15049,32,8690,948,751,753,16724,-84.84641743,-2.105547712,-2,0.2589261806696705
3254,1,699,11117,16726,15732,32,8166,1039,746,748,16725,-85.96755131,-2.160433379,-2,-0.62037973
3255,1,702,14209,16115,11156,32,7911,1039,750,752,16114,-86.42299951,-2.478101665,-2,-0.274227548
3256,1,667,13782,15478,13325,32,7917,1039,747,749,15477,-86.26994017,-2.32833493,-2,0.5801989015026829
3257,1,799,15815,16461,12615,32,8388,935,749,751,16460,-84.85975759,-2.08520885,-2,-0.629645897
3258,1,607,13641,16404,14884,24,8410,936,746,748,16403,-84.89154524,-2.119087489,-2,0.12203387554033
3259,1,763,16645,16648,10626,32,8985,976,750,752,16647,-85.31693197,-2.468215699,-2,-0.707106189
3260,1,798,14123,16526,14736,32,8577,949,747,749,16525,-84.92861179,-2.121740904,-2,0.5202561869376482
3261,1,797,16501,16115,9587,32,8680,963,749,752,16500,-85.49146781,-2.609238579,-3,-0.699262638
3262,1,701,14823,17195,13868,28,8453,963,748,750,17194,-84.94396765,-1.946649856,-2,0.4680309986966828
3263,1,615,16643,16619,10466,28,8425,1039,748,751,16642,-85.88902482,-2.217512226,-3,-0.707070615
3264,1,618,14369,15997,13489,28,8340,1039,751,753,15996,-86.01125917,-2.295707984,-2,0.3461557217851002
3265,1,745,15491,14416,9295,36,7797,1039,749,752,15490,-86.82536023,-2.81742388,-3,-0.6241699
3266,1,619,13671,16172,13877,28,8243,1039,744,746,16171,-86.03372419,-2.267365503,-2,0.689632499965433
3267,1,590,15613,15849,12341,28,8366,1039,750,752,15848,-85.99154439,-2.289511305,-2,-0.695600069
3268,1,698,16719,15729,9179,32,8724,1039,744,747,16718,-86.24061646,-2.720561343,-3,-0.660951212
3269,1,616,14912,16514,13596,28,8630,1039,745,747,16513,-85.77766153,-2.2105578,-2,0.1193383134501514
3270,1,784,15785,16720,11153,36,8299,1039,749,751,16719,-85.95242079,-2.21546675,-2,-0.629658243
3271,1,672,13542,17135,14469,28,8300,1039,746,748,17134,-85.7368802,-2.000449433,-2,0.5157691628353602
3272,1,621,16146,15944,11491,28,8308,1039,748,751,16145,-85.99362034,-2.26137353,-3,-0.702421148
3273,1,590,12261,15088,14599,28,7964,1039,751,753,15087,-86.38562299,-2.469723818,-2,-0.624697248
3274,1,792,13558,16731,14502,32,8301,940,749,751,16730,-84.94561192,-2.079458245,-2,0.4495902749581709
3275,1,891,15176,17428,13849,36,8726,965,743,745,17427,-84.85213154,-1.974836621,-2,0.3039796916293046
3276,1,697,16270,14359,8643,32,8282,1039,749,752,16269,-86.7336053,-2.987745877,-3,-0.527165954
3277,1,701,14086,16913,13353,32,8045,1039,748,750,16912,-85.88869843,-2.016747224,-2,0.5880904185926344
3278,1,765,12233,16367,15546,32,8356,941,751,753,16366,-85.0516001,-2.204891205,-2,-0.596820422
3279,1,672,15333,14654,11671,32,7882,1039,749,752,15332,-86.42294316,-2.462095775,-3,-0.61169494
3280,1,698,16571,14627,8506,32,8517,1039,747,750,16570,-86.6134627,-2.989117483,-3,-0.541223315
3281,1,764,14996,17031,12768,32,8322,1039,748,750,17030,-85.79029073,-2.06535616,-2,-0.055378828
3282,1,799,13405,16489,14975,32,8335,937,747,749,16488,-84.90640578,-2.085769263,-2,-0.022234726
3283,1,699,16572,16387,11250,32,8673,1039,747,750,16571,-85.84332994,-2.297811711,-3,-0.704124115
3284,1,670,13672,15655,13163,32,7915,1039,746,748,15654,-86.28283971,-2.340137215,-2,0.5900878765111593
3285,1,802,15542,16512,13161,32,8563,956,746,748,16511,-85.00698783,-2.129188691,-2,-0.463822846
3286,1,852,12893,17056,14879,36,8366,1039,747,749,17055,-85.78667657,-2.084643484,-2,0.0561195345494939
3287,1,800,16782,16951,11593,32,9035,969,749,751,16950,-85.02463976,-2.262545053,-2,-0.704658504
3288,1,853,13447,16932,14017,36,8146,1039,744,746,16931,-85.88069084,-2.062923211,-2,0.633867321167488
3289,1,796,17035,15491,8989,32,8535,958,750,753,17034,-85.53715094,-2.626975273,-3,-0.604524651
3290,1,704,14899,16859,13655,32,8624,1039,743,745,16858,-85.69707785,-2.126953635,-2,0.2655184758873168
3291,1,888,13504,17115,15601,36,8982,961,750,752,17114,-84.85915783,-2.143519852,-2,-0.194621683
3292,1,762,14184,16974,13122,32,8244,1039,744,746,16973,-85.89708195,-2.131250096,-2,0.4872888901144135
3293,1,779,16829,15908,10033,36,8617,1039,746,749,16828,-86.0613203,-2.487669543,-3,-0.657784421
3294,1,698,14067,16364,13904,32,8391,1039,749,751,16363,-85.91357411,-2.224499628,-2,0.6959544797637738
3295,1,751,15777,14613,10346,36,7921,1039,749,752,15776,-86.54742542,-2.608013861,-3,-0.577583415
3296,1,621,16513,16446,10035,28,8239,1039,743,746,16512,-86.01445511,-2.245988455,-3,-0.706848864
3297,1,704,13008,16482,14756,32,8163,1039,750,752,16481,-85.91606781,-2.107354089,-2,-0.007755822
3298,1,701,16355,16573,11766,32,8818,1039,746,748,16572,-85.77346099,-2.29995025,-2,-0.701979903
3299,1,765,17005,15890,9857,32,8717,1039,748,751,17004,-86.04850841,-2.524967179,-3,-0.640822789
3300,1,589,12979,15085,14680,28,7954,1039,751,753,15084,-86.23824644,-2.316890618,-2,-0.604060418
3301,1,781,13840,16228,13617,36,7988,1039,745,747,16227,-86.03836556,-2.135534434,-2,0.6882702662878811
3302,1,698,15892,16802,12505,32,8775,1039,749,751,16801,-85.70603557,-2.211295137,-2,-0.580811337
3303,1,746,12706,15046,14322,36,7925,1039,750,752,15045,-86.37217243,-2.434953455,-2,-0.427870124
